2023-02-22 18:52:53,316 - INFO - ####################################
2023-02-22 18:52:53,319 - INFO - ############Loading Model###########
2023-02-22 18:52:53,319 - INFO - ####################################
2023-02-22 18:56:59,686 - INFO - ####################################
2023-02-22 18:56:59,695 - INFO - ############Loading Model###########
2023-02-22 18:56:59,695 - INFO - ####################################
2023-02-23 11:32:09,115 - INFO - ####################################
2023-02-23 11:32:09,117 - INFO - ############Loading Model###########
2023-02-23 11:32:09,117 - INFO - ####################################
2023-02-23 11:39:05,615 - INFO - #####################################
2023-02-23 11:39:05,669 - INFO - ############Start Training###########
2023-02-23 11:39:05,669 - INFO - #####################################
2023-02-23 14:30:10,703 - INFO - #####################################
2023-02-23 14:30:10,703 - INFO - ############Start Training###########
2023-02-23 14:30:10,703 - INFO - #####################################
2023-02-23 14:43:07,123 - INFO - Env 04, Goal (001.1, 001.4), Episode 00039, setp 015, Reward -13.5, Distance 009.2, Crashed
2023-02-23 14:43:08,824 - INFO - Env 02, Goal (002.2, -01.6), Episode 00030, setp 152, Reward 16.9 , Distance 009.8, Time out
2023-02-23 14:43:08,824 - INFO - Env 00, Goal (002.1, -04.8), Episode 00035, setp 152, Reward 16.0 , Distance 008.5, Time out
2023-02-23 14:43:09,244 - INFO - Env 01, Goal (003.1, -04.0), Episode 00039, setp 152, Reward 18.8 , Distance 009.5, Time out
2023-02-23 14:43:09,533 - INFO - Env 00, Goal (000.7, 001.3), Episode 00036, setp 003, Reward -15.1, Distance 009.1, Crashed
2023-02-23 14:43:11,532 - INFO - Env 04, Goal (-02.0, 000.8), Episode 00040, setp 034, Reward -16.2, Distance 009.6, Crashed
2023-02-23 14:43:14,930 - INFO - Env 00, Goal (-02.7, -01.9), Episode 00037, setp 049, Reward -12.7, Distance 008.6, Crashed
2023-02-23 14:43:19,064 - INFO - Env 01, Goal (-08.1, 001.0), Episode 00040, setp 087, Reward -6.2 , Distance 009.8, Crashed
2023-02-23 14:43:20,365 - INFO - Env 03, Goal (-05.4, 001.2), Episode 00034, setp 152, Reward 17.7 , Distance 009.5, Time out
2023-02-23 14:43:20,747 - INFO - Env 03, Goal (-06.1, -04.2), Episode 00035, setp 002, Reward -15.0, Distance 009.2, Crashed
2023-02-23 14:43:26,250 - INFO - Env 02, Goal (-05.2, 004.3), Episode 00031, setp 152, Reward 4.8  , Distance 008.4, Time out
2023-02-23 14:43:28,323 - INFO - Env 03, Goal (-07.6, 003.2), Episode 00036, setp 073, Reward -14.8, Distance 009.5, Crashed
2023-02-23 14:43:28,323 - INFO - Env 04, Goal (002.7, -07.2), Episode 00041, setp 152, Reward 11.6 , Distance 008.2, Time out
2023-02-23 14:43:30,859 - INFO - Env 02, Goal (-01.3, 001.8), Episode 00032, setp 042, Reward -18.0, Distance 008.7, Crashed
2023-02-23 14:43:32,070 - INFO - Env 00, Goal (-00.2, 005.8), Episode 00038, setp 152, Reward 5.9  , Distance 008.7, Time out
2023-02-23 14:43:35,927 - INFO - Env 01, Goal (003.5, -03.4), Episode 00041, setp 152, Reward 16.6 , Distance 008.3, Time out
2023-02-23 14:43:35,928 - INFO - Env 04, Goal (002.3, -03.7), Episode 00042, setp 069, Reward -12.4, Distance 008.3, Crashed
2023-02-23 14:43:36,348 - INFO - Env 04, Goal (-00.5, 001.9), Episode 00043, setp 002, Reward -15.0, Distance 009.3, Crashed
2023-02-23 14:43:36,747 - INFO - Env 04, Goal (005.0, 001.6), Episode 00044, setp 002, Reward -15.0, Distance 008.2, Crashed
2023-02-23 14:43:38,130 - INFO - Env 04, Goal (002.4, 007.5), Episode 00045, setp 012, Reward -14.1, Distance 008.5, Crashed
2023-02-23 14:43:42,858 - INFO - Env 04, Goal (-03.7, -06.1), Episode 00046, setp 045, Reward -19.3, Distance 009.7, Crashed
2023-02-23 14:43:45,750 - INFO - Env 03, Goal (004.6, -05.4), Episode 00037, setp 152, Reward 19.2 , Distance 009.8, Time out
2023-02-23 14:43:47,053 - INFO - Env 03, Goal (000.7, 000.3), Episode 00038, setp 011, Reward -14.4, Distance 008.9, Crashed
2023-02-23 14:43:48,568 - INFO - Env 02, Goal (-01.8, 002.4), Episode 00033, setp 152, Reward 17.3 , Distance 009.7, Time out
2023-02-23 14:43:49,730 - INFO - Env 00, Goal (003.5, 002.7), Episode 00039, setp 152, Reward 8.3  , Distance 009.8, Time out
2023-02-23 14:43:51,555 - INFO - Env 02, Goal (-05.7, -00.4), Episode 00034, setp 026, Reward -17.2, Distance 009.3, Crashed
2023-02-23 14:43:53,859 - INFO - Env 00, Goal (002.8, -08.3), Episode 00040, setp 037, Reward -19.9, Distance 008.6, Crashed
2023-02-23 14:43:54,132 - INFO - Env 01, Goal (-07.1, -03.0), Episode 00042, setp 152, Reward 15.7 , Distance 008.2, Time out
2023-02-23 14:43:54,545 - INFO - Env 01, Goal (-01.1, -03.4), Episode 00043, setp 002, Reward -15.0, Distance 008.3, Crashed
2023-02-24 14:24:23,754 - INFO - #####################################
2023-02-24 14:24:23,755 - INFO - ############Start Training###########
2023-02-24 14:24:23,755 - INFO - #####################################
2023-02-24 14:24:28,522 - INFO - Env 03, Goal (-04.7, 003.4), Episode 00001, setp 038, Reward -12.8, Distance 009.1, Crashed
2023-02-24 14:24:32,608 - INFO - Env 00, Goal (-01.7, 008.1), Episode 00001, setp 077, Reward -22.1, Distance 008.7, Crashed
2023-02-24 14:24:36,699 - INFO - Env 00, Goal (-04.5, -05.9), Episode 00002, setp 040, Reward -18.7, Distance 009.4, Crashed
2023-02-24 14:24:40,730 - INFO - Env 01, Goal (003.8, -03.8), Episode 00001, setp 152, Reward 19.7 , Distance 009.3, Time out
2023-02-24 14:24:40,730 - INFO - Env 02, Goal (-03.7, -05.8), Episode 00001, setp 152, Reward 1.0  , Distance 008.6, Time out
2023-02-24 14:24:40,731 - INFO - Env 04, Goal (-03.9, -00.6), Episode 00001, setp 152, Reward 12.2 , Distance 008.7, Time out
2023-02-24 14:24:40,731 - INFO - Env 00, Goal (001.6, -03.1), Episode 00003, setp 037, Reward -17.6, Distance 009.1, Crashed
2023-02-24 14:24:43,604 - INFO - Env 03, Goal (-00.8, 005.2), Episode 00002, setp 142, Reward 33.7 , Distance 008.0, Reach Goal
2023-02-24 14:24:51,903 - INFO - Env 02, Goal (002.5, 006.2), Episode 00002, setp 108, Reward -26.6, Distance 009.5, Crashed
2023-02-24 14:24:52,789 - INFO - Env 03, Goal (-00.4, 005.3), Episode 00003, setp 087, Reward -17.6, Distance 009.6, Crashed
2023-02-24 14:24:53,214 - INFO - Env 03, Goal (001.7, 003.2), Episode 00004, setp 002, Reward -15.0, Distance 009.6, Crashed
2023-02-24 14:24:53,501 - INFO - Env 03, Goal (000.2, -02.5), Episode 00005, setp 002, Reward -15.0, Distance 008.2, Crashed
2023-02-24 14:24:53,501 - INFO - Env 02, Goal (-01.3, -03.3), Episode 00003, setp 009, Reward -13.8, Distance 009.2, Crashed
2023-02-24 14:24:55,897 - INFO - Env 03, Goal (-03.6, -00.3), Episode 00006, setp 023, Reward -14.5, Distance 009.4, Crashed
2023-02-24 14:24:56,201 - INFO - Env 03, Goal (008.5, 002.6), Episode 00007, setp 002, Reward -15.0, Distance 008.4, Crashed
2023-02-24 14:24:57,737 - INFO - Env 01, Goal (-03.4, -01.3), Episode 00002, setp 152, Reward 15.8 , Distance 008.2, Time out
2023-02-24 14:24:57,737 - INFO - Env 04, Goal (-01.6, -04.9), Episode 00002, setp 152, Reward 16.2 , Distance 009.9, Time out
2023-02-24 14:24:57,738 - INFO - Env 00, Goal (002.0, -03.3), Episode 00004, setp 152, Reward -1.1 , Distance 009.4, Time out
2023-02-24 14:24:58,916 - INFO - Env 00, Goal (-04.0, 005.8), Episode 00005, setp 010, Reward -16.1, Distance 009.6, Crashed
2023-02-24 14:25:05,533 - INFO - Env 03, Goal (-01.7, -08.0), Episode 00008, setp 086, Reward -20.4, Distance 008.6, Crashed
2023-02-24 14:25:07,633 - INFO - Env 01, Goal (003.1, -03.3), Episode 00003, setp 090, Reward -18.2, Distance 008.7, Crashed
2023-02-24 14:25:08,014 - INFO - Env 03, Goal (-03.5, -05.8), Episode 00009, setp 019, Reward -12.6, Distance 008.3, Crashed
2023-02-24 14:25:08,014 - INFO - Env 01, Goal (000.3, 007.3), Episode 00004, setp 002, Reward -15.0, Distance 009.2, Crashed
2023-02-24 14:25:08,417 - INFO - Env 02, Goal (005.1, 006.0), Episode 00004, setp 128, Reward -30.9, Distance 008.6, Crashed
2023-02-24 14:25:08,700 - INFO - Env 02, Goal (-00.4, -04.9), Episode 00005, setp 002, Reward -15.0, Distance 009.6, Crashed
2023-02-24 14:25:12,942 - INFO - Env 01, Goal (002.9, -04.8), Episode 00005, setp 043, Reward -19.9, Distance 008.8, Crashed
2023-02-24 14:25:13,315 - INFO - Env 01, Goal (008.9, 000.1), Episode 00006, setp 002, Reward -15.0, Distance 009.7, Crashed
2023-02-24 14:25:15,305 - INFO - Env 04, Goal (001.3, -04.8), Episode 00003, setp 152, Reward 10.3 , Distance 008.9, Time out
2023-02-24 14:25:16,499 - INFO - Env 00, Goal (003.6, -01.8), Episode 00006, setp 152, Reward -1.8 , Distance 009.0, Time out
2023-02-24 14:25:16,914 - INFO - Env 00, Goal (-02.7, -02.3), Episode 00007, setp 002, Reward -15.0, Distance 009.5, Crashed
2023-02-24 14:25:18,323 - INFO - Env 00, Goal (-03.8, 001.2), Episode 00008, setp 013, Reward -15.5, Distance 010.0, Crashed
2023-02-24 14:25:18,929 - INFO - Env 01, Goal (-01.8, 000.1), Episode 00007, setp 045, Reward -19.5, Distance 009.1, Crashed
2023-02-24 14:25:21,495 - INFO - Env 01, Goal (-00.8, 000.7), Episode 00008, setp 024, Reward -16.8, Distance 009.7, Crashed
2023-02-24 14:25:25,914 - INFO - Env 03, Goal (006.7, 005.0), Episode 00010, setp 151, Reward -22.0, Distance 008.1, Crashed
2023-02-24 14:25:26,403 - INFO - Env 02, Goal (-02.5, -04.0), Episode 00006, setp 152, Reward 14.4 , Distance 009.8, Time out
2023-02-24 14:25:32,636 - INFO - Env 04, Goal (005.4, 004.3), Episode 00004, setp 152, Reward 13.0 , Distance 008.7, Time out
2023-02-24 14:25:35,127 - INFO - Env 00, Goal (001.3, -02.6), Episode 00009, setp 152, Reward 18.5 , Distance 008.6, Time out
2023-02-24 14:25:38,129 - INFO - Env 01, Goal (-04.6, 001.3), Episode 00009, setp 152, Reward -2.8 , Distance 008.2, Time out
2023-02-24 14:25:38,588 - INFO - Env 03, Goal (002.7, 006.1), Episode 00011, setp 114, Reward -11.5, Distance 008.8, Crashed
2023-02-24 14:25:39,905 - INFO - Env 02, Goal (-03.2, -04.2), Episode 00007, setp 122, Reward -6.2 , Distance 009.8, Crashed
2023-02-24 14:25:41,198 - INFO - Env 01, Goal (001.4, -05.3), Episode 00010, setp 025, Reward -18.0, Distance 009.0, Crashed
2023-02-24 14:25:46,132 - INFO - Env 02, Goal (-05.6, 005.3), Episode 00008, setp 058, Reward -21.5, Distance 008.1, Crashed
2023-02-24 14:25:48,924 - INFO - Env 01, Goal (-05.5, -02.9), Episode 00011, setp 072, Reward -11.3, Distance 008.4, Crashed
2023-02-24 14:25:49,917 - INFO - Env 04, Goal (-03.6, -03.9), Episode 00005, setp 152, Reward -13.3, Distance 009.1, Time out
2023-02-24 14:25:51,810 - INFO - Env 03, Goal (003.6, -01.0), Episode 00012, setp 116, Reward -21.9, Distance 008.5, Crashed
2023-02-24 14:25:52,702 - INFO - Env 00, Goal (004.7, -00.4), Episode 00010, setp 152, Reward 0.4  , Distance 008.8, Time out
2023-02-24 14:25:55,524 - INFO - Env 01, Goal (003.4, -04.5), Episode 00012, setp 055, Reward -22.8, Distance 009.3, Crashed
2023-02-24 14:25:55,914 - INFO - Env 01, Goal (006.2, 001.0), Episode 00013, setp 002, Reward -15.0, Distance 009.6, Crashed
2023-02-24 14:26:00,890 - INFO - Env 03, Goal (004.4, -04.0), Episode 00013, setp 082, Reward -4.6 , Distance 009.7, Crashed
2023-02-24 14:26:03,519 - INFO - Env 02, Goal (-02.9, -03.7), Episode 00009, setp 152, Reward 18.3 , Distance 008.9, Time out
2023-02-24 14:26:07,011 - INFO - Env 04, Goal (-02.1, 008.4), Episode 00006, setp 152, Reward -8.6 , Distance 008.2, Time out
2023-02-24 14:26:07,813 - INFO - Env 02, Goal (-00.7, -08.1), Episode 00010, setp 038, Reward -18.1, Distance 009.2, Crashed
2023-02-24 14:26:09,701 - INFO - Env 00, Goal (-03.9, 007.3), Episode 00011, setp 152, Reward -16.1, Distance 008.0, Time out
2023-02-24 14:26:12,594 - INFO - Env 01, Goal (002.3, -05.4), Episode 00014, setp 152, Reward 13.4 , Distance 009.1, Time out
2023-02-24 14:26:13,029 - INFO - Env 00, Goal (-06.9, 003.9), Episode 00012, setp 029, Reward -18.3, Distance 008.8, Crashed
2023-02-24 14:26:14,105 - INFO - Env 04, Goal (-02.6, -03.5), Episode 00007, setp 060, Reward -23.0, Distance 009.5, Crashed
2023-02-24 14:26:14,514 - INFO - Env 04, Goal (002.5, 003.3), Episode 00008, setp 002, Reward -15.0, Distance 009.6, Crashed
2023-02-24 14:26:16,820 - INFO - Env 03, Goal (000.9, -04.9), Episode 00014, setp 136, Reward -24.6, Distance 008.7, Crashed
2023-02-24 14:26:23,305 - INFO - Env 01, Goal (001.8, -01.6), Episode 00015, setp 095, Reward -15.5, Distance 008.7, Crashed
2023-02-24 14:26:24,405 - INFO - Env 00, Goal (007.4, -00.6), Episode 00013, setp 102, Reward -25.7, Distance 008.2, Crashed
2023-02-24 14:26:25,103 - INFO - Env 02, Goal (-04.9, -04.9), Episode 00011, setp 152, Reward 9.7  , Distance 009.6, Time out
2023-02-24 14:26:30,916 - INFO - Env 04, Goal (-01.1, 005.0), Episode 00009, setp 152, Reward 17.8 , Distance 009.9, Time out
2023-02-24 14:26:32,521 - INFO - Env 00, Goal (006.1, -05.3), Episode 00014, setp 074, Reward -15.1, Distance 008.1, Crashed
2023-02-24 14:26:32,991 - INFO - Env 00, Goal (004.8, -00.8), Episode 00015, setp 003, Reward -15.0, Distance 009.3, Crashed
2023-02-24 14:26:33,415 - INFO - Env 00, Goal (003.9, -03.7), Episode 00016, setp 002, Reward -15.0, Distance 009.8, Crashed
2023-02-24 14:26:34,028 - INFO - Env 03, Goal (-05.9, 004.7), Episode 00015, setp 152, Reward 12.5 , Distance 008.1, Time out
2023-02-24 14:26:35,604 - INFO - Env 03, Goal (-07.7, 002.4), Episode 00016, setp 014, Reward -15.5, Distance 008.7, Crashed
2023-02-24 14:26:36,015 - INFO - Env 03, Goal (002.0, 001.0), Episode 00017, setp 002, Reward -15.0, Distance 009.1, Crashed
2023-02-24 14:26:39,806 - INFO - Env 04, Goal (004.7, -01.1), Episode 00010, setp 069, Reward -4.8 , Distance 009.1, Crashed
2023-02-24 14:26:40,102 - INFO - Env 04, Goal (006.9, 002.8), Episode 00011, setp 002, Reward -15.0, Distance 008.1, Crashed
2023-02-24 14:26:40,102 - INFO - Env 00, Goal (-00.4, 008.9), Episode 00017, setp 054, Reward -21.5, Distance 008.5, Crashed
2023-02-24 14:26:40,798 - INFO - Env 00, Goal (006.3, 004.0), Episode 00018, setp 006, Reward -15.3, Distance 009.6, Crashed
2023-02-24 14:26:41,933 - INFO - Env 01, Goal (-02.0, -07.3), Episode 00016, setp 152, Reward -5.7 , Distance 009.3, Time out
2023-02-24 14:26:42,202 - INFO - Env 01, Goal (003.8, 003.8), Episode 00017, setp 002, Reward -15.0, Distance 009.5, Crashed
2023-02-24 14:26:43,688 - INFO - Env 02, Goal (002.7, -05.5), Episode 00012, setp 152, Reward 18.0 , Distance 009.8, Time out
2023-02-24 14:26:44,114 - INFO - Env 01, Goal (-05.1, 005.4), Episode 00018, setp 015, Reward -14.8, Distance 008.2, Crashed
2023-02-24 14:26:46,393 - INFO - Env 01, Goal (-01.5, -06.1), Episode 00019, setp 021, Reward -13.1, Distance 008.1, Crashed
2023-02-24 14:26:47,829 - INFO - Env 03, Goal (004.5, 006.1), Episode 00018, setp 096, Reward -25.7, Distance 009.1, Crashed
2023-02-24 14:26:57,290 - INFO - Env 04, Goal (-03.5, 004.0), Episode 00012, setp 152, Reward 19.8 , Distance 009.2, Time out
2023-02-24 14:26:58,130 - INFO - Env 00, Goal (-00.7, -06.9), Episode 00019, setp 152, Reward 13.9 , Distance 009.0, Time out
2023-02-24 14:26:59,006 - INFO - Env 02, Goal (002.0, -00.8), Episode 00013, setp 137, Reward -16.1, Distance 008.2, Crashed
2023-02-24 14:27:01,612 - INFO - Env 00, Goal (-05.2, -03.4), Episode 00020, setp 031, Reward -13.9, Distance 009.0, Crashed
2023-02-24 14:27:02,209 - INFO - Env 00, Goal (001.6, 002.0), Episode 00021, setp 004, Reward -15.1, Distance 009.8, Crashed
2023-02-24 14:27:03,528 - INFO - Env 01, Goal (-02.4, -08.5), Episode 00020, setp 152, Reward -15.0, Distance 008.5, Time out
2023-02-24 14:27:03,914 - INFO - Env 01, Goal (-04.3, -00.2), Episode 00021, setp 002, Reward -15.0, Distance 009.8, Crashed
2023-02-24 14:27:05,320 - INFO - Env 03, Goal (-02.0, -08.3), Episode 00019, setp 152, Reward -6.7 , Distance 008.9, Time out
2023-02-24 14:27:05,726 - INFO - Env 04, Goal (-00.7, -01.1), Episode 00013, setp 063, Reward -20.8, Distance 008.1, Crashed
2023-02-24 14:27:08,130 - INFO - Env 01, Goal (003.6, -07.9), Episode 00022, setp 034, Reward -13.6, Distance 008.2, Crashed
2023-02-24 14:27:09,828 - INFO - Env 02, Goal (001.1, -03.4), Episode 00014, setp 085, Reward -14.3, Distance 008.8, Crashed
2023-02-24 14:27:15,904 - INFO - Env 03, Goal (003.6, -08.1), Episode 00020, setp 096, Reward -25.7, Distance 009.3, Crashed
2023-02-24 14:27:19,521 - INFO - Env 00, Goal (000.2, -08.7), Episode 00022, setp 152, Reward 14.8 , Distance 008.8, Time out
2023-02-24 14:27:22,220 - INFO - Env 01, Goal (005.6, -03.8), Episode 00023, setp 132, Reward -19.0, Distance 008.5, Crashed
2023-02-24 14:27:22,220 - INFO - Env 04, Goal (003.2, 008.2), Episode 00014, setp 152, Reward 13.1 , Distance 009.4, Time out
2023-02-24 14:27:22,613 - INFO - Env 01, Goal (002.9, 004.4), Episode 00024, setp 002, Reward -15.0, Distance 008.8, Crashed
2023-02-24 14:27:26,096 - INFO - Env 04, Goal (006.7, 001.5), Episode 00015, setp 035, Reward -10.8, Distance 009.9, Crashed
2023-02-24 14:27:26,096 - INFO - Env 02, Goal (-00.6, 004.4), Episode 00015, setp 152, Reward 10.3 , Distance 008.7, Time out
2023-02-24 14:27:26,400 - INFO - Env 02, Goal (-00.9, -08.6), Episode 00016, setp 002, Reward -15.0, Distance 009.3, Crashed
2023-02-24 14:27:30,789 - INFO - Env 00, Goal (-06.0, -04.3), Episode 00023, setp 101, Reward -15.0, Distance 008.6, Crashed
2023-02-24 14:27:32,822 - INFO - Env 03, Goal (-00.2, 006.1), Episode 00021, setp 152, Reward 13.8 , Distance 008.9, Time out
2023-02-24 14:27:38,986 - INFO - Env 01, Goal (-00.1, -04.7), Episode 00025, setp 152, Reward 5.2  , Distance 008.1, Time out
2023-02-24 14:27:42,607 - INFO - Env 04, Goal (006.0, -02.4), Episode 00016, setp 152, Reward 12.6 , Distance 008.1, Time out
2023-02-24 14:27:42,902 - INFO - Env 04, Goal (-02.3, -00.3), Episode 00017, setp 002, Reward -15.0, Distance 009.6, Crashed
2023-02-24 14:27:42,902 - INFO - Env 02, Goal (003.7, -07.8), Episode 00017, setp 152, Reward 10.8 , Distance 009.1, Time out
2023-02-24 14:27:45,186 - INFO - Env 04, Goal (003.2, 007.9), Episode 00018, setp 021, Reward -16.9, Distance 008.1, Crashed
2023-02-24 14:27:47,603 - INFO - Env 00, Goal (-07.4, -03.3), Episode 00024, setp 152, Reward -9.2 , Distance 009.5, Time out
2023-02-24 14:27:48,020 - INFO - Env 04, Goal (007.6, -00.0), Episode 00019, setp 024, Reward -14.5, Distance 008.7, Crashed
2023-02-24 14:27:49,895 - INFO - Env 03, Goal (-07.3, 001.0), Episode 00022, setp 152, Reward 8.2  , Distance 008.5, Time out
2023-02-24 14:27:52,005 - INFO - Env 00, Goal (000.6, 004.7), Episode 00025, setp 037, Reward -14.3, Distance 009.6, Crashed
2023-02-24 14:27:52,492 - INFO - Env 02, Goal (002.2, -07.7), Episode 00018, setp 081, Reward -15.7, Distance 008.2, Crashed
2023-02-24 14:27:55,095 - INFO - Env 04, Goal (002.5, 007.0), Episode 00020, setp 061, Reward -16.3, Distance 009.9, Crashed
2023-02-24 14:27:55,708 - INFO - Env 02, Goal (003.1, -01.2), Episode 00019, setp 027, Reward -17.4, Distance 008.9, Crashed
2023-02-24 14:27:57,013 - INFO - Env 01, Goal (001.7, 007.3), Episode 00026, setp 152, Reward 9.5  , Distance 009.9, Time out
2023-02-24 14:28:06,593 - INFO - Env 03, Goal (002.6, -04.9), Episode 00023, setp 152, Reward -2.6 , Distance 008.5, Time out
2023-02-24 14:28:08,324 - INFO - Env 02, Goal (004.5, -05.6), Episode 00020, setp 118, Reward -2.3 , Distance 009.9, Crashed
2023-02-24 14:28:09,102 - INFO - Env 00, Goal (-02.8, -03.3), Episode 00026, setp 152, Reward 1.3  , Distance 009.5, Time out
2023-02-24 14:28:11,889 - INFO - Env 04, Goal (-03.2, -06.1), Episode 00021, setp 152, Reward 5.3  , Distance 009.6, Time out
2023-02-24 14:28:12,501 - INFO - Env 03, Goal (001.6, 007.6), Episode 00024, setp 049, Reward -13.1, Distance 009.9, Crashed
2023-02-24 14:28:12,913 - INFO - Env 03, Goal (003.4, 002.8), Episode 00025, setp 002, Reward -15.0, Distance 009.0, Crashed
2023-02-24 14:28:13,813 - INFO - Env 03, Goal (-04.5, -04.0), Episode 00026, setp 008, Reward -15.3, Distance 009.5, Crashed
2023-02-24 14:28:14,288 - INFO - Env 01, Goal (-05.2, -03.9), Episode 00027, setp 152, Reward 17.1 , Distance 009.7, Time out
2023-02-24 14:28:14,833 - INFO - Env 04, Goal (-01.7, -02.3), Episode 00022, setp 017, Reward -15.9, Distance 008.8, Crashed
2023-02-24 14:28:19,192 - INFO - Env 01, Goal (004.0, 001.4), Episode 00028, setp 044, Reward -19.3, Distance 008.4, Crashed
2023-02-24 14:28:25,932 - INFO - Env 02, Goal (-00.7, 000.5), Episode 00021, setp 152, Reward 13.9 , Distance 008.3, Time out
2023-02-24 14:28:26,630 - INFO - Env 00, Goal (-01.4, 004.5), Episode 00027, setp 152, Reward 1.5  , Distance 009.1, Time out
2023-02-24 14:28:27,397 - INFO - Env 02, Goal (-05.2, 004.0), Episode 00022, setp 012, Reward -16.7, Distance 008.2, Crashed
2023-02-24 14:28:30,103 - INFO - Env 03, Goal (-06.9, 001.9), Episode 00027, setp 145, Reward -34.8, Distance 008.7, Crashed
2023-02-24 14:28:30,104 - INFO - Env 02, Goal (-04.3, 001.2), Episode 00023, setp 025, Reward -17.8, Distance 009.4, Crashed
2023-02-24 14:28:31,595 - INFO - Env 04, Goal (-00.3, -01.9), Episode 00023, setp 152, Reward 17.3 , Distance 009.2, Time out
2023-02-24 14:28:33,218 - INFO - Env 00, Goal (003.7, -00.1), Episode 00028, setp 056, Reward -18.2, Distance 009.5, Crashed
2023-02-24 14:28:34,504 - INFO - Env 01, Goal (-00.9, -04.1), Episode 00029, setp 134, Reward 1.0  , Distance 009.0, Crashed
2023-02-24 14:28:36,039 - INFO - Env 03, Goal (003.0, 007.7), Episode 00028, setp 048, Reward -19.7, Distance 009.9, Crashed
2023-02-24 14:28:36,619 - INFO - Env 03, Goal (004.0, 004.2), Episode 00029, setp 005, Reward -15.0, Distance 008.2, Crashed
2023-02-24 14:28:38,702 - INFO - Env 01, Goal (000.2, -05.5), Episode 00030, setp 035, Reward -19.0, Distance 009.7, Crashed
2023-02-24 14:28:39,189 - INFO - Env 00, Goal (003.7, 003.3), Episode 00029, setp 047, Reward -16.0, Distance 008.3, Crashed
2023-02-24 14:28:47,330 - INFO - Env 04, Goal (-05.0, 007.4), Episode 00024, setp 138, Reward 0.9  , Distance 009.9, Crashed
2023-02-24 14:28:47,714 - INFO - Env 04, Goal (001.9, 002.1), Episode 00025, setp 002, Reward -15.0, Distance 009.3, Crashed
2023-02-24 14:28:48,112 - INFO - Env 02, Goal (001.4, 006.6), Episode 00024, setp 152, Reward 14.8 , Distance 009.9, Time out
2023-02-24 14:28:48,591 - INFO - Env 02, Goal (002.7, -01.6), Episode 00025, setp 003, Reward -15.0, Distance 009.7, Crashed
2023-02-24 14:28:53,821 - INFO - Env 03, Goal (-02.8, 004.7), Episode 00030, setp 152, Reward 6.2  , Distance 009.1, Time out
2023-02-24 14:28:55,888 - INFO - Env 01, Goal (004.5, 002.2), Episode 00031, setp 152, Reward 1.0  , Distance 008.8, Time out
2023-02-24 14:28:56,430 - INFO - Env 00, Goal (001.0, 006.6), Episode 00030, setp 152, Reward 5.1  , Distance 009.2, Time out
2023-02-24 14:28:58,618 - INFO - Env 00, Goal (-00.3, -02.4), Episode 00031, setp 020, Reward -16.8, Distance 008.5, Crashed
2023-02-24 14:29:00,427 - INFO - Env 02, Goal (-03.8, -07.0), Episode 00026, setp 105, Reward -22.6, Distance 009.4, Crashed
2023-02-24 14:29:05,203 - INFO - Env 04, Goal (002.3, 001.6), Episode 00026, setp 152, Reward 17.6 , Distance 009.0, Time out
2023-02-24 14:29:08,899 - INFO - Env 03, Goal (-03.5, -04.4), Episode 00031, setp 134, Reward -30.5, Distance 008.2, Crashed
2023-02-24 14:29:12,705 - INFO - Env 01, Goal (006.0, -02.7), Episode 00032, setp 152, Reward 17.2 , Distance 009.8, Time out
2023-02-24 14:29:15,105 - INFO - Env 00, Goal (-06.0, 005.5), Episode 00032, setp 152, Reward -7.2 , Distance 008.6, Time out
2023-02-24 14:29:17,030 - INFO - Env 02, Goal (-08.9, -00.0), Episode 00027, setp 152, Reward 1.2  , Distance 008.2, Time out
2023-02-24 14:29:17,415 - INFO - Env 02, Goal (-01.5, -01.7), Episode 00028, setp 002, Reward -15.0, Distance 008.4, Crashed
2023-02-24 14:29:19,937 - INFO - ########################## model saved when update 20 times#########################
2023-02-24 14:29:19,938 - INFO - Env 00, Goal (000.3, 003.2), Episode 00033, setp 040, Reward -20.7, Distance 008.9, Crashed
2023-02-24 14:29:22,330 - INFO - Env 04, Goal (005.9, 003.8), Episode 00027, setp 152, Reward 2.0  , Distance 009.6, Time out
2023-02-24 14:29:22,919 - INFO - Env 01, Goal (001.4, 008.9), Episode 00033, setp 085, Reward -12.8, Distance 008.9, Crashed
2023-02-24 14:29:26,205 - INFO - Env 03, Goal (000.9, -03.8), Episode 00032, setp 152, Reward 18.4 , Distance 009.7, Time out
2023-02-24 14:29:29,593 - INFO - Env 04, Goal (-04.8, -06.1), Episode 00028, setp 067, Reward -19.3, Distance 009.2, Crashed
2023-02-24 14:29:29,902 - INFO - Env 04, Goal (-00.4, -08.0), Episode 00029, setp 002, Reward -15.0, Distance 008.2, Crashed
2023-02-24 14:29:34,403 - INFO - Env 02, Goal (-02.3, -02.7), Episode 00029, setp 152, Reward -4.5 , Distance 008.9, Time out
2023-02-24 14:29:36,809 - INFO - Env 00, Goal (-06.0, -00.2), Episode 00034, setp 152, Reward 13.2 , Distance 009.7, Time out
2023-02-24 14:29:39,526 - INFO - Env 01, Goal (003.2, -05.2), Episode 00034, setp 152, Reward 6.8  , Distance 008.2, Time out
2023-02-24 14:29:42,916 - INFO - Env 03, Goal (000.2, 007.6), Episode 00033, setp 152, Reward -12.9, Distance 009.2, Time out
